X,Y,Eccentricity,y1,x1,Dx,y3,yP2,fP3,x2_derived,x3_derived,xP3_derived,yP3_derived
76.16591372854684,-2.5218633496682927,,,,,,,,,,,
76.3936657329719,-2.813985954284778,,,,,,,,,,,
76.62865524204827,-3.098613379718774,,,,,,,,,,,
76.8673637907519,-3.3751816003482635,,,,,,,,,,,
77.10643701868912,-3.6431759347313744,,,,,,,,,,,
77.3426817093972,-3.9021298116622845,,,,,,,,,,,
77.57306282964477,-4.151623536227085,,,,,,,,,,,
77.79470056873224,-4.391283055859679,,,,,,,,,,,
78.00486737779238,-4.620778726397656,,,,,,,,,,,
78.20098500909074,-4.839824078138184,,,,,,,,,,,
78.38062155532612,-5.048174581893889,,,,,,,,,,,
78.54148848893102,-5.245626415048735,,,,,,,,,,,
78.68143770137219,-5.432015227613917,,,,,,,,,,,
78.798458542451,-5.607214908283737,,,,,,,,,,,
78.89067485960403,-5.771136350491496,,,,,,,,,,,
78.95634203720343,-5.923726218465367,,,,,,,,,,,
78.99384403585742,-6.06496571328429,,,,,,,,,,,
79.00169043171087,-6.194869338933856,,,,,,,,,,,
78.9785134557456,-6.313483668362172,,,,,,,,,,,
78.92306503308103,-6.420886109535776,,,,,,,,,,,
78.83421382227448,-6.517183671495495,,,,,,,,,,,
78.71094225462178,-6.6025117304123375,,,,,,,,,,,
78.55234357345762,-6.677032795643386,,,,,,,,,,,
78.3576188734562,-6.740935275787669,,,,,,,,,,,
78.12607413993156,-6.7944322447420475,,,,,,,,,,,
77.85711728813803,-6.837760207757105,,,,,,,,,,,
77.55025520257077,-6.871177867493024,,,,,,,,,,,
77.20509077626632,-6.894964890075478,,,,,,,,,,,
76.82131995010289,-6.9094206711515085,,,,,,,,,,,
76.398728752101,-6.914863101945409,,,,,,,,,,,
75.93719033672383,-6.911627335314618,,,,,,,,,,,
75.4366620241778,-6.900064551805592,,,,,,,,,,,
74.89718233971293,-6.880540725709691,,,,,,,,,,,
74.3188680529234,-6.853435391119077,,,,,,,,,,,
73.70191121704804,-6.819140407982576,,,,,,,,,,,
73.04657620827066,-6.778058728161574,,,,,,,,,,,
72.3531967650207,-6.730603161485907,,,,,,,,,,,
71.62217302727356,-6.677195141809727,,,,,,,,,,,
70.85396857585121,-6.618263493067406,,,,,,,,,,,
70.04910747172254,-6.5542431953294065,,,,,,,,,,,
69.20817129530391,-6.485574150858171,,,,,,,,,,,
68.33179618575952,-6.412699950164001,,,,,,,,,,,
67.42066988030207,-6.336066638060949,,,,,,,,,,,
66.47552875349307,-6.2561214797227,,,,,,,,,,,
65.49715485654332,-6.173311726738446,,,,,,,,,,,
64.48637295661347,-6.088083383168785,,,,,,,,,,,
63.444047576114464,-6.000879971601599,,,,,,,,,,,
62.371080032007995,-5.912141299207927,,,,,,,,,,,
61.268405475106896,-5.822302223797866,,,,,,,,,,,
60.13698992937582,-5.731791419876449,,,,,,,,,,,
58.97782733123158,-5.6410301446995295,,,,,,,,,,,
57.79193656884348,-5.55043100432965,,,,,,,,,,,
56.580358521434114,-5.460396719691956,,,,,,,,,,,
55.344153098579625,-5.37131889263006,,,,,,,,,,,
54.08439627951016,-5.283576771961924,,,,,,,,,,,
52.80217715241042,-5.19753601953575,,,,,,,,,,,
51.498594953720186,-5.113547476285869,,,,,,,,,,,
50.174756107434625,-5.031945928288614,,,,,,,,,,,
48.831771264404885,-4.953048872818207,,,,,,,,,,,
47.47075234163859,-4.87715528440265,,,,,,,,,,,
46.092809561600205,-4.804544380879603,,,,,,,,,,,
44.69904849151162,-4.735474389452265,,,,,,,,,,,
43.29056708265249,-4.670181312745264,,,,,,,,,,,
41.86845270966089,-4.608877694860542,,,,,,,,,,,
40.43377920983361,-4.551751387433234,,,,,,,,,,,
38.987603922426715,-4.49896431568755,,,,,,,,,,,
37.53096472795605,-4.4506512444926685,,,,,,,,,,,
36.06487708749763,-4.406918544418615,,,,,,,,,,,
34.59033108198817,-4.36784295779214,,,,,,,,,,,
33.108288451525524,-4.333470364752619,,,,,,,,,,,
31.61967963466919,-4.303814549307915,,,,,,,,,,,
30.125400807740785,-4.278855965390283,,,,,,,,,,,
28.626310924124436,-4.258540502912241,,,,,,,,,,,
27.123228753567385,-4.242778253822455,,,,,,,,,,,
25.616929921480388,-4.23144227816164,,,,,,,,,,,
24.108143948238144,-4.224367370118409,,,,,,,,,,,
22.597551288479874,-4.221348824085198,,,,,,,,,,,
21.08578037040969,-4.222141200714114,,,,,,,,,,,
19.573404635097155,-4.226457092972849,,,,,,,,,,,
18.060939575777702,-4.233965892200538,,,,,,,,,,,
16.548839777153116,-4.244292554163664,,,,,,,,,,,
15.037495954692021,-4.257016365111932,,,,,,,,,,,
13.527231993930332,-4.271669707834147,,,,,,,,,,,
12.018301989771768,-4.287736827714117,,,,,,,,,,,
10.510887285788257,-4.304652598786509,,,,,,,,,,,
9.005093513520483,-4.32180128979277,,,,,,,,,,,
7.500947631778307,-4.33851533023697,,,,,,,,,,,
5.998394965941268,-4.3540740764417185,,,,,,,,,,,
4.497296247259039,-4.367702577604035,,,,,,,,,,,
2.997424652151907,-4.37857034185123,,,,,,,,,,,
1.4984628415112493,-4.385790102296798,,,,,,,,,,,
0.0,-4.388416583096289,,,,,,,,,,,
-1.4984628415112493,-4.385790102296798,,,,,,,,,,,
-2.997424652151907,-4.37857034185123,,,,,,,,,,,
-4.497296247259039,-4.367702577604035,,,,,,,,,,,
-5.998394965941268,-4.3540740764417185,,,,,,,,,,,
-7.500947631778307,-4.33851533023697,,,,,,,,,,,
-9.005093513520483,-4.32180128979277,,,,,,,,,,,
-10.510887285788257,-4.304652598786509,,,,,,,,,,,
-12.018301989771768,-4.287736827714117,,,,,,,,,,,
-13.527231993930332,-4.271669707834147,,,,,,,,,,,
-15.037495954692021,-4.257016365111932,,,,,,,,,,,
-16.548839777153116,-4.244292554163664,,,,,,,,,,,
-18.060939575777702,-4.233965892200538,,,,,,,,,,,
-19.573404635097155,-4.226457092972849,,,,,,,,,,,
-21.08578037040969,-4.222141200714114,,,,,,,,,,,
-22.597551288479874,-4.221348824085198,,,,,,,,,,,
-24.108143948238144,-4.224367370118409,,,,,,,,,,,
-25.616929921480388,-4.23144227816164,,,,,,,,,,,
-27.123228753567385,-4.242778253822455,,,,,,,,,,,
-28.626310924124436,-4.258540502912241,,,,,,,,,,,
-30.125400807740785,-4.278855965390283,,,,,,,,,,,
-31.61967963466919,-4.303814549307915,,,,,,,,,,,
-33.108288451525524,-4.333470364752619,,,,,,,,,,,
-34.59033108198817,-4.36784295779214,,,,,,,,,,,
-36.06487708749763,-4.406918544418615,,,,,,,,,,,
-37.53096472795605,-4.4506512444926685,,,,,,,,,,,
-38.987603922426715,-4.49896431568755,,,,,,,,,,,
-40.43377920983361,-4.551751387433234,,,,,,,,,,,
-41.86845270966089,-4.608877694860542,,,,,,,,,,,
-43.29056708265249,-4.670181312745264,,,,,,,,,,,
-44.69904849151162,-4.735474389452265,,,,,,,,,,,
-46.092809561600205,-4.804544380879603,,,,,,,,,,,
-47.47075234163859,-4.87715528440265,,,,,,,,,,,
-48.831771264404885,-4.953048872818207,,,,,,,,,,,
-50.174756107434625,-5.031945928288614,,,,,,,,,,,
-51.498594953720186,-5.113547476285869,,,,,,,,,,,
-52.80217715241042,-5.19753601953575,,,,,,,,,,,
-54.08439627951016,-5.283576771961924,,,,,,,,,,,
-55.344153098579625,-5.37131889263006,,,,,,,,,,,
-56.580358521434114,-5.460396719691956,,,,,,,,,,,
-57.79193656884348,-5.55043100432965,,,,,,,,,,,
-58.97782733123158,-5.6410301446995295,,,,,,,,,,,
-60.13698992937582,-5.731791419876449,,,,,,,,,,,
-61.268405475106896,-5.822302223797866,,,,,,,,,,,
-62.371080032007995,-5.912141299207927,,,,,,,,,,,
-63.444047576114464,-6.000879971601599,,,,,,,,,,,
-64.48637295661347,-6.088083383168785,,,,,,,,,,,
-65.49715485654332,-6.173311726738446,,,,,,,,,,,
-66.47552875349307,-6.2561214797227,,,,,,,,,,,
-67.42066988030207,-6.336066638060949,,,,,,,,,,,
-68.33179618575952,-6.412699950164001,,,,,,,,,,,
-69.20817129530391,-6.485574150858171,,,,,,,,,,,
-70.04910747172254,-6.5542431953294065,,,,,,,,,,,
-70.85396857585121,-6.618263493067406,,,,,,,,,,,
-71.62217302727356,-6.677195141809727,,,,,,,,,,,
-72.3531967650207,-6.730603161485907,,,,,,,,,,,
-73.04657620827066,-6.778058728161574,,,,,,,,,,,
-73.70191121704804,-6.819140407982576,,,,,,,,,,,
-74.3188680529234,-6.853435391119077,,,,,,,,,,,
-74.89718233971293,-6.880540725709691,,,,,,,,,,,
-75.4366620241778,-6.900064551805592,,,,,,,,,,,
-75.93719033672383,-6.911627335314618,,,,,,,,,,,
-76.398728752101,-6.914863101945409,,,,,,,,,,,
-76.82131995010289,-6.9094206711515085,,,,,,,,,,,
-77.20509077626632,-6.894964890075478,,,,,,,,,,,
-77.55025520257077,-6.871177867493024,,,,,,,,,,,
-77.85711728813803,-6.837760207757105,,,,,,,,,,,
-78.12607413993156,-6.7944322447420475,,,,,,,,,,,
-78.3576188734562,-6.740935275787669,,,,,,,,,,,
-78.55234357345762,-6.677032795643386,,,,,,,,,,,
-78.71094225462178,-6.6025117304123375,,,,,,,,,,,
-78.83421382227448,-6.517183671495495,,,,,,,,,,,
-78.92306503308103,-6.420886109535776,,,,,,,,,,,
-78.9785134557456,-6.313483668362172,,,,,,,,,,,
-79.00169043171087,-6.194869338933856,,,,,,,,,,,
-78.99384403585742,-6.06496571328429,,,,,,,,,,,
-78.95634203720343,-5.923726218465367,,,,,,,,,,,
-78.89067485960403,-5.771136350491496,,,,,,,,,,,
-78.798458542451,-5.607214908283737,,,,,,,,,,,
-78.68143770137219,-5.432015227613917,,,,,,,,,,,
-78.54148848893102,-5.245626415048735,,,,,,,,,,,
-78.38062155532612,-5.048174581893889,,,,,,,,,,,
-78.20098500909074,-4.839824078138184,,,,,,,,,,,
-78.00486737779238,-4.620778726397656,,,,,,,,,,,
-77.79470056873224,-4.391283055859679,,,,,,,,,,,
-77.57306282964477,-4.151623536227085,,,,,,,,,,,
-77.3426817093972,-3.9021298116622845,,,,,,,,,,,
-77.10643701868912,-3.6431759347313744,,,,,,,,,,,
-76.8673637907519,-3.3751816003482635,,,,,,,,,,,
-76.62865524204827,-3.098613379718774,,,,,,,,,,,
-76.3936657329719,-2.813985954284778,,,,,,,,,,,
-76.16591372854684,-2.5218633496682927,,,,,,,,,,,
-75.94908475912709,-2.2228601696156054,,,,,,,,,,,
-75.74703438109611,-1.9176428299413988,,,,,,,,,,,
-75.56379113756641,-1.6069307924728458,,,,,,,,,,,
-75.40355951907898,-1.291497798993751,,,,,,,,,,,
-75.27072292430286,-0.9721731051886426,,,,,,,,,,,
-75.1698466207347,-0.6498427145868991,,,,,,,,,,,
-75.10568070539824,-0.32545061250687585,,,,,,,,,,,
-75.08316306554384,-0.0,,,,,,,,,,,
-75.08316306554384,0.0,,,,,,,,,,,
