X,Y,Eccentricity,y1,x1,Dx,y3,yP2,fP3,x2_derived,x3_derived,xP3_derived,yP3_derived
-31.482019889551704,2.649072862466257,,,,,,,,,,,
-30.457791194238364,2.589563906067104,,,,,,,,,,,
-29.416405126619612,2.532631333548269,,,,,,,,,,,
-28.357840597134203,2.4784000893350413,,,,,,,,,,,
-27.282119358087762,2.4269804268533592,,,,,,,,,,,
-26.189308107926685,2.378467233707324,,,,,,,,,,,
-25.07952059551206,2.332939356856732,,,,,,,,,,,
-23.952919724393524,2.2904589277945844,,,,,,,,,,,
-22.809719657083214,2.2510706877246207,,,,,,,,,,,
-21.650187919329674,2.2148013127388366,,,,,,,,,,,
-20.474647504391704,2.1816587389950017,,,,,,,,,,,
-19.283478977312324,2.15163148789419,,,,,,,,,,,
-18.077122579192633,2.124687991258294,,,,,,,,,,,
-16.856080331465762,2.100775916507555,,,,,,,,,,,
-15.620918140170735,2.079821491838076,,,,,,,,,,,
-14.372267900226387,2.061728831399354,,,,,,,,,,,
-13.110829599705292,2.046379260471794,,,,,,,,,,,
-11.83737342410761,2.033630640644233,,,,,,,,,,,
-10.552741860635066,2.023316694991467,,,,,,,,,,,
-9.257851802464783,2.0152463332517656,,,,,,,,,,,
-7.953696653023241,2.0092029770044015,,,,,,,,,,,
-6.641348430260145,2.0049438848471657,,,,,,,,,,,
-5.321959870922355,2.002199477573897,,,,,,,,,,,
-3.996766534827773,2.000672663351997,,,,,,,,,,,
-2.6670889091392516,2.000038162899958,,,,,,,,,,,
-1.334334512638504,1.9999418346648812,,,,,,,,,,,
-0.0,2.0,,,,,,,,,,,
0.0,2.0,,,,,,,,,,,
1.334334512638504,1.9999418346648812,,,,,,,,,,,
2.6670889091392516,2.000038162899958,,,,,,,,,,,
3.996766534827773,2.000672663351997,,,,,,,,,,,
5.321959870922355,2.002199477573897,,,,,,,,,,,
6.641348430260145,2.0049438848471657,,,,,,,,,,,
7.953696653023241,2.0092029770044015,,,,,,,,,,,
9.257851802464783,2.0152463332517656,,,,,,,,,,,
10.552741860635066,2.023316694991467,,,,,,,,,,,
11.83737342410761,2.033630640644233,,,,,,,,,,,
13.110829599705292,2.046379260471794,,,,,,,,,,,
14.372267900226387,2.061728831399354,,,,,,,,,,,
15.620918140170735,2.079821491838076,,,,,,,,,,,
16.856080331465762,2.100775916507555,,,,,,,,,,,
18.077122579192633,2.124687991258294,,,,,,,,,,,
19.283478977312324,2.15163148789419,,,,,,,,,,,
20.474647504391704,2.1816587389950017,,,,,,,,,,,
21.650187919329674,2.2148013127388366,,,,,,,,,,,
22.809719657083214,2.2510706877246207,,,,,,,,,,,
23.952919724393524,2.2904589277945844,,,,,,,,,,,
25.07952059551206,2.332939356856732,,,,,,,,,,,
26.189308107926685,2.378467233707324,,,,,,,,,,,
27.282119358087762,2.4269804268533592,,,,,,,,,,,
28.357840597134203,2.4784000893350413,,,,,,,,,,,
29.416405126619612,2.532631333548269,,,,,,,,,,,
30.457791194238364,2.589563906067104,,,,,,,,,,,
31.482019889551704,2.649072862466257,,,,,,,,,,,
32.48915303971382,2.7110192421435584,,,,,,,,,,,
33.479291105197966,2.7752507431424394,,,,,,,,,,,
34.45257107552254,2.8416023969744106,,,,,,,,,,,
35.40916436497725,2.909897243441542,,,,,,,,,,,
36.34927470834906,2.97994700545893,,,,,,,,,,,
37.273136056648404,3.051552763877191,,,,,,,,,,,
38.181010472835304,3.1245056323049276,,,,,,,,,,,
39.07318602754536,3.1985874319312106,,,,,,,,,,,
39.949974694815886,3.273571366348055,,,,,,,,,,,
40.81171024781206,3.3492226963729017,,,,,,,,,,,
41.658746154552986,3.425299414871092,,,,,,,,,,,
42.49145347363773,3.501552921578345,,,,,,,,,,,
43.31021874997151,3.577728697923237,,,,,,,,,,,
44.11544191049177,3.6535669818496816,,,,,,,,,,,
44.90753415989419,3.728803442639402,,,,,,,,,,,
45.68691587635886,3.80316985573441,,,,,,,,,,,
46.45401450727646,3.8763947775594927,,,,,,,,,,,
47.20926246497415,3.9482042203446777,,,,,,,,,,,
47.95309502244177,4.018322326947715,,,,,,,,,,,
48.68594820905803,4.086472045676561,,,,,,,,,,,
49.40825670631648,4.152375805111851,,,,,,,,,,,
50.12045174355157,4.215756188929375,,,,,,,,,,,
50.822958993664905,4.2763366107225576,,,,,,,,,,,
51.51619646885126,4.333841988824942,,,,,,,,,,,
52.20057241632458,4.387999421132659,,,,,,,,,,,
52.87648321404423,4.438538859926905,,,,,,,,,,,
53.54431126644104,4.485193786696429,,,,,,,,,,,
54.204422900143335,4.527701886959998,,,,,,,,,,,
54.85716625970311,4.565805725088889,,,,,,,,,,,
55.5028692033221,4.59925341912935,,,,,,,,,,,
56.14183719857786,4.627799315625095,,,,,,,,,,,
56.774351218149874,4.65120466443977,,,,,,,,,,,
57.40066563554568,4.6692382935794345,,,,,,,,,,,
58.02100612082689,4.681677284015041,,,,,,,,,,,
58.63556753633537,4.688307644504909,,,,,,,,,,,
59.24451183241927,4.688924986417207,,,,,,,,,,,
59.847965943159174,4.683335198552428,,,,,,,,,,,
60.446019682094146,4.671355121965868,,,,,,,,,,,
61.03872363794787,4.652813224790101,,,,,,,,,,,
61.62608707035471,4.627550277057465,,,,,,,,,,,
62.20807580558579,4.59542002552253,,,,,,,,,,,
62.78461013227521,4.556289868484579,,,,,,,,,,,
63.355562697145956,4.510041530610091,,,,,,,,,,,
63.920756400736146,4.456571737755214,,,,,,,,,,,
64.47996229312506,4.395792891788242,,,,,,,,,,,
65.03289746965922,4.327633745412092,,,,,,,,,,,
65.57922296667854,4.252040076986789,,,,,,,,,,,
66.11854165724242,4.168975365351941,,,,,,,,,,,
66.65039614685574,4.078421464649206,,,,,,,,,,,
67.17426666919509,3.9803792791447883,,,,,,,,,,,
67.68956898183481,3.874869438051901,,,,,,,,,,,
68.19565226197307,3.76193297035325,,,,,,,,,,,
68.69179700215795,3.641631979623517,,,,,,,,,,,
69.17721290601361,3.5140503188518237,,,,,,,,,,,
69.6510367839663,3.3792942652642255,,,,,,,,,,,
70.11233044897055,3.237493195146175,,,,,,,,,,,
70.56007861223515,3.088800258665013,,,,,,,,,,,
70.99318677894934,2.9333930546924334,,,,,,,,,,,
71.41047914400887,2.7714743056269713,,,,,,,,,,,
71.81069648774209,2.603272532216477,,,,,,,,,,,
72.19249407163608,2.4290427283805913,,,,,,,,,,,
72.55443953406267,2.2490670360332294,,,,,,,,,,,
72.89501078600465,2.063655419905051,,,,,,,,,,,
73.21259390678173,1.8731463423659473,,,,,,,,,,,
73.5054810397768,1.6779074382475099,,,,,,,,,,,
73.77186828816183,1.4783361896655114,,,,,,,,,,,
74.00985361062413,1.2748606008423908,,,,,,,,,,,
74.21743471709237,1.0679398729297167,,,,,,,,,,,
74.39250696446271,0.858065078830683,,,,,,,,,,,
74.53286125232485,0.6457598380225685,,,,,,,,,,,
74.63618191868815,0.431580991379225,,,,,,,,,,,
74.70004463570774,0.2161192759935597,,,,,,,,,,,
74.72191430541059,0.0,,,,,,,,,,,
74.70004463570774,-0.2161192759935597,,,,,,,,,,,
74.63618191868815,-0.431580991379225,,,,,,,,,,,
74.53286125232485,-0.6457598380225685,,,,,,,,,,,
74.39250696446271,-0.858065078830683,,,,,,,,,,,
74.21743471709237,-1.0679398729297167,,,,,,,,,,,
74.00985361062413,-1.2748606008423908,,,,,,,,,,,
73.77186828816183,-1.4783361896655114,,,,,,,,,,,
73.5054810397768,-1.6779074382475099,,,,,,,,,,,
73.21259390678173,-1.8731463423659473,,,,,,,,,,,
72.89501078600465,-2.063655419905051,,,,,,,,,,,
72.55443953406267,-2.2490670360332294,,,,,,,,,,,
72.19249407163608,-2.4290427283805913,,,,,,,,,,,
71.81069648774209,-2.603272532216477,,,,,,,,,,,
71.41047914400887,-2.7714743056269713,,,,,,,,,,,
70.99318677894934,-2.9333930546924334,,,,,,,,,,,
70.56007861223515,-3.088800258665013,,,,,,,,,,,
70.11233044897055,-3.237493195146175,,,,,,,,,,,
69.6510367839663,-3.3792942652642255,,,,,,,,,,,
69.17721290601361,-3.5140503188518237,,,,,,,,,,,
68.69179700215795,-3.641631979623517,,,,,,,,,,,
68.19565226197307,-3.76193297035325,,,,,,,,,,,
67.68956898183481,-3.874869438051901,,,,,,,,,,,
67.17426666919509,-3.9803792791447883,,,,,,,,,,,
66.65039614685574,-4.078421464649206,,,,,,,,,,,
66.11854165724242,-4.168975365351941,,,,,,,,,,,
65.57922296667854,-4.252040076986789,,,,,,,,,,,
65.03289746965922,-4.327633745412092,,,,,,,,,,,
64.47996229312506,-4.395792891788242,,,,,,,,,,,
63.920756400736146,-4.456571737755214,,,,,,,,,,,
63.355562697145956,-4.510041530610091,,,,,,,,,,,
62.78461013227521,-4.556289868484579,,,,,,,,,,,
62.20807580558579,-4.59542002552253,,,,,,,,,,,
61.62608707035471,-4.627550277057465,,,,,,,,,,,
61.03872363794787,-4.652813224790101,,,,,,,,,,,
60.446019682094146,-4.671355121965868,,,,,,,,,,,
59.847965943159174,-4.683335198552428,,,,,,,,,,,
59.24451183241927,-4.688924986417207,,,,,,,,,,,
58.63556753633537,-4.688307644504909,,,,,,,,,,,
58.02100612082689,-4.681677284015041,,,,,,,,,,,
57.40066563554568,-4.6692382935794345,,,,,,,,,,,
56.774351218149874,-4.65120466443977,,,,,,,,,,,
56.14183719857786,-4.627799315625095,,,,,,,,,,,
55.5028692033221,-4.59925341912935,,,,,,,,,,,
54.85716625970311,-4.565805725088889,,,,,,,,,,,
54.204422900143335,-4.527701886959998,,,,,,,,,,,
53.54431126644104,-4.485193786696429,,,,,,,,,,,
52.87648321404423,-4.438538859926905,,,,,,,,,,,
52.20057241632458,-4.387999421132659,,,,,,,,,,,
51.51619646885126,-4.333841988824942,,,,,,,,,,,
50.822958993664905,-4.2763366107225576,,,,,,,,,,,
50.12045174355157,-4.215756188929375,,,,,,,,,,,
49.40825670631648,-4.152375805111851,,,,,,,,,,,
48.68594820905803,-4.086472045676561,,,,,,,,,,,
47.95309502244177,-4.018322326947715,,,,,,,,,,,
47.20926246497415,-3.9482042203446777,,,,,,,,,,,
46.45401450727646,-3.8763947775594927,,,,,,,,,,,
45.68691587635886,-3.80316985573441,,,,,,,,,,,
44.90753415989419,-3.728803442639402,,,,,,,,,,,
44.11544191049177,-3.6535669818496816,,,,,,,,,,,
43.31021874997151,-3.577728697923237,,,,,,,,,,,
42.49145347363773,-3.501552921578345,,,,,,,,,,,
41.658746154552986,-3.425299414871092,,,,,,,,,,,
40.81171024781206,-3.3492226963729017,,,,,,,,,,,
39.949974694815886,-3.273571366348055,,,,,,,,,,,
39.07318602754536,-3.1985874319312106,,,,,,,,,,,
38.181010472835304,-3.1245056323049276,,,,,,,,,,,
37.273136056648404,-3.051552763877191,,,,,,,,,,,
36.34927470834906,-2.97994700545893,,,,,,,,,,,
35.40916436497725,-2.909897243441542,,,,,,,,,,,
34.45257107552254,-2.8416023969744106,,,,,,,,,,,
33.479291105197966,-2.7752507431424394,,,,,,,,,,,
32.48915303971382,-2.7110192421435584,,,,,,,,,,,
31.482019889551704,-2.649072862466257,,,,,,,,,,,
30.457791194238364,-2.589563906067104,,,,,,,,,,,
29.416405126619612,-2.532631333548269,,,,,,,,,,,
28.357840597134203,-2.4784000893350413,,,,,,,,,,,
27.282119358087762,-2.4269804268533592,,,,,,,,,,,
26.189308107926685,-2.378467233707324,,,,,,,,,,,
25.07952059551206,-2.332939356856732,,,,,,,,,,,
23.952919724393524,-2.2904589277945844,,,,,,,,,,,
22.809719657083214,-2.2510706877246207,,,,,,,,,,,
21.650187919329674,-2.2148013127388366,,,,,,,,,,,
20.474647504391704,-2.1816587389950017,,,,,,,,,,,
19.283478977312324,-2.15163148789419,,,,,,,,,,,
18.077122579192633,-2.124687991258294,,,,,,,,,,,
16.856080331465762,-2.100775916507555,,,,,,,,,,,
15.620918140170735,-2.079821491838076,,,,,,,,,,,
14.372267900226387,-2.061728831399354,,,,,,,,,,,
13.110829599705292,-2.046379260471794,,,,,,,,,,,
11.83737342410761,-2.033630640644233,,,,,,,,,,,
10.552741860635066,-2.023316694991467,,,,,,,,,,,
9.257851802464783,-2.0152463332517656,,,,,,,,,,,
7.953696653023241,-2.0092029770044015,,,,,,,,,,,
6.641348430260145,-2.0049438848471657,,,,,,,,,,,
5.321959870922355,-2.002199477573897,,,,,,,,,,,
3.996766534827773,-2.000672663351997,,,,,,,,,,,
2.6670889091392516,-2.000038162899958,,,,,,,,,,,
1.334334512638504,-1.9999418346648812,,,,,,,,,,,
0.0,-2.0,,,,,,,,,,,
-1.334334512638504,-1.9999418346648812,,,,,,,,,,,
-2.6670889091392516,-2.000038162899958,,,,,,,,,,,
-3.996766534827773,-2.000672663351997,,,,,,,,,,,
-5.321959870922355,-2.002199477573897,,,,,,,,,,,
-6.641348430260145,-2.0049438848471657,,,,,,,,,,,
-7.953696653023241,-2.0092029770044015,,,,,,,,,,,
-9.257851802464783,-2.0152463332517656,,,,,,,,,,,
-10.552741860635066,-2.023316694991467,,,,,,,,,,,
-11.83737342410761,-2.033630640644233,,,,,,,,,,,
-13.110829599705292,-2.046379260471794,,,,,,,,,,,
-14.372267900226387,-2.061728831399354,,,,,,,,,,,
-15.620918140170735,-2.079821491838076,,,,,,,,,,,
-16.856080331465762,-2.100775916507555,,,,,,,,,,,
-18.077122579192633,-2.124687991258294,,,,,,,,,,,
-19.283478977312324,-2.15163148789419,,,,,,,,,,,
-20.474647504391704,-2.1816587389950017,,,,,,,,,,,
-21.650187919329674,-2.2148013127388366,,,,,,,,,,,
-22.809719657083214,-2.2510706877246207,,,,,,,,,,,
-23.952919724393524,-2.2904589277945844,,,,,,,,,,,
-25.07952059551206,-2.332939356856732,,,,,,,,,,,
-26.189308107926685,-2.378467233707324,,,,,,,,,,,
-27.282119358087762,-2.4269804268533592,,,,,,,,,,,
-28.357840597134203,-2.4784000893350413,,,,,,,,,,,
-29.416405126619612,-2.532631333548269,,,,,,,,,,,
-30.457791194238364,-2.589563906067104,,,,,,,,,,,
-31.482019889551704,-2.649072862466257,,,,,,,,,,,
-32.48915303971382,-2.7110192421435584,,,,,,,,,,,
-33.479291105197966,-2.7752507431424394,,,,,,,,,,,
-34.45257107552254,-2.8416023969744106,,,,,,,,,,,
-35.40916436497725,-2.909897243441542,,,,,,,,,,,
-36.34927470834906,-2.97994700545893,,,,,,,,,,,
-37.273136056648404,-3.051552763877191,,,,,,,,,,,
-38.181010472835304,-3.1245056323049276,,,,,,,,,,,
-39.07318602754536,-3.1985874319312106,,,,,,,,,,,
-39.949974694815886,-3.273571366348055,,,,,,,,,,,
-40.81171024781206,-3.3492226963729017,,,,,,,,,,,
-41.658746154552986,-3.425299414871092,,,,,,,,,,,
-42.49145347363773,-3.501552921578345,,,,,,,,,,,
-43.31021874997151,-3.577728697923237,,,,,,,,,,,
-44.11544191049177,-3.6535669818496816,,,,,,,,,,,
-44.90753415989419,-3.728803442639402,,,,,,,,,,,
-45.68691587635886,-3.80316985573441,,,,,,,,,,,
-46.45401450727646,-3.8763947775594927,,,,,,,,,,,
-47.20926246497415,-3.9482042203446777,,,,,,,,,,,
-47.95309502244177,-4.018322326947715,,,,,,,,,,,
-48.68594820905803,-4.086472045676561,,,,,,,,,,,
-49.40825670631648,-4.152375805111851,,,,,,,,,,,
-50.12045174355157,-4.215756188929375,,,,,,,,,,,
-50.822958993664905,-4.2763366107225576,,,,,,,,,,,
-51.51619646885126,-4.333841988824942,,,,,,,,,,,
-52.20057241632458,-4.387999421132659,,,,,,,,,,,
-52.87648321404423,-4.438538859926905,,,,,,,,,,,
-53.54431126644104,-4.485193786696429,,,,,,,,,,,
-54.204422900143335,-4.527701886959998,,,,,,,,,,,
-54.85716625970311,-4.565805725088889,,,,,,,,,,,
-55.5028692033221,-4.59925341912935,,,,,,,,,,,
-56.14183719857786,-4.627799315625095,,,,,,,,,,,
-56.774351218149874,-4.65120466443977,,,,,,,,,,,
-57.40066563554568,-4.6692382935794345,,,,,,,,,,,
-58.02100612082689,-4.681677284015041,,,,,,,,,,,
-58.63556753633537,-4.688307644504909,,,,,,,,,,,
-59.24451183241927,-4.688924986417207,,,,,,,,,,,
-59.847965943159174,-4.683335198552428,,,,,,,,,,,
-60.446019682094146,-4.671355121965868,,,,,,,,,,,
-61.03872363794787,-4.652813224790101,,,,,,,,,,,
-61.62608707035471,-4.627550277057465,,,,,,,,,,,
-62.20807580558579,-4.59542002552253,,,,,,,,,,,
-62.78461013227521,-4.556289868484579,,,,,,,,,,,
-63.355562697145956,-4.510041530610091,,,,,,,,,,,
-63.920756400736146,-4.456571737755214,,,,,,,,,,,
-64.47996229312506,-4.395792891788242,,,,,,,,,,,
-65.03289746965922,-4.327633745412092,,,,,,,,,,,
-65.57922296667854,-4.252040076986789,,,,,,,,,,,
-66.11854165724242,-4.168975365351941,,,,,,,,,,,
-66.65039614685574,-4.078421464649206,,,,,,,,,,,
-67.17426666919509,-3.9803792791447883,,,,,,,,,,,
-67.68956898183481,-3.874869438051901,,,,,,,,,,,
-68.19565226197307,-3.76193297035325,,,,,,,,,,,
-68.69179700215795,-3.641631979623517,,,,,,,,,,,
-69.17721290601361,-3.5140503188518237,,,,,,,,,,,
-69.6510367839663,-3.3792942652642255,,,,,,,,,,,
-70.11233044897055,-3.237493195146175,,,,,,,,,,,
-70.56007861223515,-3.088800258665013,,,,,,,,,,,
-70.99318677894934,-2.9333930546924334,,,,,,,,,,,
-71.41047914400887,-2.7714743056269713,,,,,,,,,,,
-71.81069648774209,-2.603272532216477,,,,,,,,,,,
-72.19249407163608,-2.4290427283805913,,,,,,,,,,,
-72.55443953406267,-2.2490670360332294,,,,,,,,,,,
-72.89501078600465,-2.063655419905051,,,,,,,,,,,
-73.21259390678173,-1.8731463423659473,,,,,,,,,,,
-73.5054810397768,-1.6779074382475099,,,,,,,,,,,
-73.77186828816183,-1.4783361896655114,,,,,,,,,,,
-74.00985361062413,-1.2748606008423908,,,,,,,,,,,
-74.21743471709237,-1.0679398729297167,,,,,,,,,,,
-74.39250696446271,-0.858065078830683,,,,,,,,,,,
-74.53286125232485,-0.6457598380225685,,,,,,,,,,,
-74.63618191868815,-0.431580991379225,,,,,,,,,,,
-74.70004463570774,-0.2161192759935597,,,,,,,,,,,
-74.72191430541059,-0.0,,,,,,,,,,,
-74.72191430541059,0.0,,,,,,,,,,,
